id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
54778,Male,Loyal Customer,27,Personal Travel,Eco Plus,965,2,4,2,1,4,2,4,4,4,3,5,5,4,4,4,0.0,neutral or dissatisfied
9180,Male,Loyal Customer,43,Business travel,Eco Plus,416,4,1,3,1,4,4,4,4,2,3,3,2,3,4,38,35.0,neutral or dissatisfied
11800,Male,Loyal Customer,63,Business travel,Eco Plus,395,2,2,2,2,2,2,2,2,1,2,4,4,4,2,0,2.0,neutral or dissatisfied
61861,Female,Loyal Customer,62,Personal Travel,Eco Plus,1464,3,5,3,4,3,3,5,1,1,3,1,4,1,3,26,30.0,neutral or dissatisfied
72385,Male,Loyal Customer,60,Business travel,Business,985,4,4,4,4,3,4,4,4,4,4,4,3,4,5,0,10.0,satisfied
59479,Female,Loyal Customer,28,Business travel,Business,2399,3,3,3,3,4,5,4,4,5,3,4,4,5,4,19,0.0,satisfied
8166,Female,Loyal Customer,31,Business travel,Business,2110,2,2,5,2,5,5,5,5,4,2,5,3,4,5,0,0.0,satisfied
9920,Male,Loyal Customer,57,Business travel,Business,357,2,1,1,1,1,3,3,2,2,2,2,4,2,1,48,49.0,neutral or dissatisfied
10242,Female,Loyal Customer,18,Personal Travel,Business,166,4,4,4,3,3,4,2,3,3,3,4,4,5,3,0,0.0,satisfied
53309,Female,Loyal Customer,35,Personal Travel,Eco,758,4,5,4,3,5,4,5,5,5,5,4,3,4,5,3,0.0,neutral or dissatisfied
98344,Male,disloyal Customer,23,Business travel,Business,1189,4,0,4,5,1,4,1,1,5,2,5,3,4,1,0,0.0,satisfied
103158,Female,Loyal Customer,57,Business travel,Business,2383,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
51261,Male,Loyal Customer,40,Business travel,Eco Plus,447,5,5,5,5,5,5,5,5,2,3,1,5,1,5,0,0.0,satisfied
40567,Male,disloyal Customer,21,Business travel,Eco,391,4,0,4,4,3,4,1,3,2,1,5,2,5,3,0,0.0,satisfied
50292,Male,Loyal Customer,23,Business travel,Business,337,4,5,3,5,4,4,4,4,3,5,4,4,3,4,43,38.0,neutral or dissatisfied
40140,Female,Loyal Customer,9,Personal Travel,Eco Plus,200,3,3,3,3,5,3,4,5,4,3,3,1,4,5,0,0.0,neutral or dissatisfied
122949,Male,Loyal Customer,47,Business travel,Business,3094,4,1,4,4,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
57492,Female,Loyal Customer,59,Business travel,Business,1618,1,4,1,1,5,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
80692,Male,disloyal Customer,20,Business travel,Eco,748,2,2,2,3,4,2,4,4,4,4,4,1,4,4,0,0.0,neutral or dissatisfied
73879,Male,disloyal Customer,24,Business travel,Eco,1422,3,3,3,1,3,3,3,3,5,2,5,4,5,3,0,0.0,neutral or dissatisfied
83983,Female,Loyal Customer,49,Business travel,Business,1897,5,5,5,5,3,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
7004,Female,Loyal Customer,22,Business travel,Business,436,1,1,1,1,2,2,2,2,3,4,4,3,3,2,57,47.0,satisfied
55123,Female,Loyal Customer,12,Personal Travel,Eco,1635,3,4,4,3,3,4,3,3,3,3,4,3,4,3,27,41.0,neutral or dissatisfied
104400,Male,disloyal Customer,26,Business travel,Business,1138,2,2,2,3,2,4,4,5,2,5,4,4,3,4,285,285.0,neutral or dissatisfied
44352,Female,disloyal Customer,26,Business travel,Business,596,4,4,4,4,4,4,4,4,4,5,4,3,4,4,0,1.0,satisfied
111708,Female,Loyal Customer,33,Business travel,Business,2774,2,2,2,2,4,5,5,2,2,2,2,4,2,3,0,0.0,satisfied
13306,Female,Loyal Customer,44,Business travel,Business,1800,1,1,1,1,4,5,5,4,4,4,4,4,4,4,0,0.0,satisfied
37246,Male,Loyal Customer,43,Personal Travel,Business,1005,3,3,3,3,5,3,4,2,2,3,2,3,2,3,0,0.0,neutral or dissatisfied
31219,Female,Loyal Customer,23,Personal Travel,Eco,628,2,5,2,4,4,2,4,4,4,3,5,5,4,4,0,0.0,neutral or dissatisfied
14315,Female,Loyal Customer,55,Business travel,Business,3861,2,1,1,1,3,3,3,2,2,3,2,1,2,1,42,39.0,neutral or dissatisfied
26882,Female,Loyal Customer,25,Business travel,Business,3145,3,3,3,3,4,4,4,4,4,1,1,5,1,4,0,0.0,satisfied
2011,Female,Loyal Customer,72,Business travel,Eco Plus,293,1,2,2,2,3,4,4,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied
62931,Female,Loyal Customer,51,Business travel,Business,967,1,1,1,1,5,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
12620,Female,Loyal Customer,35,Personal Travel,Eco,802,1,4,1,5,2,1,2,2,2,5,5,4,3,2,0,0.0,neutral or dissatisfied
58402,Male,Loyal Customer,51,Business travel,Eco,528,2,3,3,3,2,2,2,2,1,2,4,4,3,2,0,0.0,neutral or dissatisfied
9070,Male,disloyal Customer,37,Business travel,Business,108,5,5,5,5,3,5,3,3,3,2,5,5,5,3,0,5.0,satisfied
117902,Male,Loyal Customer,44,Business travel,Business,3331,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,12.0,satisfied
42068,Female,Loyal Customer,44,Personal Travel,Eco,241,4,4,4,3,2,3,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
127591,Female,Loyal Customer,40,Business travel,Business,1773,2,2,2,2,2,2,3,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
26729,Female,Loyal Customer,55,Business travel,Eco Plus,270,5,2,2,2,2,3,3,5,5,5,5,5,5,3,42,43.0,satisfied
11653,Female,Loyal Customer,40,Business travel,Business,837,1,1,1,1,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
127948,Female,Loyal Customer,53,Business travel,Business,1999,4,4,4,4,2,4,5,4,4,4,4,4,4,3,7,0.0,satisfied
44573,Male,Loyal Customer,67,Business travel,Business,157,3,4,4,4,1,3,3,2,2,2,3,1,2,2,14,32.0,neutral or dissatisfied
95812,Female,Loyal Customer,56,Personal Travel,Eco,1050,1,5,1,1,5,1,1,1,1,1,1,5,1,2,0,3.0,neutral or dissatisfied
110437,Female,Loyal Customer,12,Personal Travel,Eco,919,4,3,4,2,5,4,5,5,3,5,4,4,3,5,10,2.0,neutral or dissatisfied
100494,Male,Loyal Customer,27,Business travel,Business,2978,5,5,5,5,4,4,4,4,5,3,5,5,5,4,0,0.0,satisfied
3927,Female,Loyal Customer,63,Personal Travel,Eco Plus,213,4,2,0,3,2,4,4,2,2,0,1,3,2,4,0,0.0,satisfied
126303,Female,Loyal Customer,31,Personal Travel,Eco,507,2,5,2,5,3,2,3,3,5,5,5,4,4,3,0,0.0,neutral or dissatisfied
39516,Female,Loyal Customer,48,Business travel,Business,452,3,3,3,3,3,1,3,4,4,4,4,2,4,1,0,3.0,satisfied
29190,Male,Loyal Customer,30,Personal Travel,Eco Plus,1050,3,4,3,3,4,3,4,4,3,3,4,4,5,4,0,0.0,neutral or dissatisfied
48927,Male,Loyal Customer,59,Business travel,Eco,363,4,1,1,1,4,4,4,4,4,3,1,5,4,4,0,0.0,satisfied
53704,Male,disloyal Customer,9,Business travel,Eco,1208,1,2,2,4,4,2,4,4,4,1,3,1,3,4,54,58.0,neutral or dissatisfied
101255,Female,Loyal Customer,47,Business travel,Business,2176,3,3,3,3,4,5,4,5,5,5,5,4,5,3,61,40.0,satisfied
44074,Female,disloyal Customer,39,Business travel,Business,651,2,2,2,4,5,2,3,5,2,3,4,5,5,5,0,0.0,satisfied
18828,Female,disloyal Customer,21,Business travel,Business,448,5,0,5,4,4,5,5,4,4,3,2,4,3,4,8,11.0,satisfied
14779,Female,Loyal Customer,40,Business travel,Business,2365,4,1,1,1,3,3,3,4,4,4,4,2,4,2,1,2.0,neutral or dissatisfied
70538,Male,Loyal Customer,33,Business travel,Business,2908,3,3,3,3,5,5,5,5,3,4,4,5,4,5,0,0.0,satisfied
68712,Male,Loyal Customer,15,Personal Travel,Eco,237,5,5,5,2,2,5,2,2,3,2,4,5,4,2,0,0.0,satisfied
125078,Female,Loyal Customer,59,Business travel,Business,3803,5,5,5,5,3,5,4,3,3,4,3,5,3,3,0,0.0,satisfied
56837,Female,Loyal Customer,58,Business travel,Business,1605,4,4,3,4,2,5,5,3,3,3,3,4,3,5,5,0.0,satisfied
535,Female,Loyal Customer,42,Business travel,Business,1956,0,0,0,4,3,4,4,1,1,1,1,3,1,4,31,22.0,satisfied
82593,Male,disloyal Customer,70,Business travel,Business,408,3,3,3,5,2,3,2,2,4,3,5,3,4,2,0,0.0,neutral or dissatisfied
98837,Female,Loyal Customer,19,Personal Travel,Eco,763,5,5,5,2,4,5,4,4,3,4,5,3,4,4,0,0.0,satisfied
51514,Female,Loyal Customer,49,Business travel,Eco,261,4,5,5,5,1,5,2,4,4,4,4,4,4,4,0,0.0,satisfied
21371,Male,Loyal Customer,48,Business travel,Business,554,2,1,1,1,4,2,3,2,2,2,2,3,2,4,105,93.0,neutral or dissatisfied
70635,Female,Loyal Customer,36,Business travel,Business,1217,3,3,3,3,2,5,5,4,4,4,4,4,4,4,13,0.0,satisfied
23763,Male,Loyal Customer,39,Personal Travel,Eco Plus,1048,3,4,3,2,3,3,3,3,5,3,5,3,5,3,29,27.0,neutral or dissatisfied
59270,Female,Loyal Customer,25,Personal Travel,Eco,4963,2,5,2,4,2,5,2,5,3,4,4,2,3,2,0,0.0,neutral or dissatisfied
101078,Male,Loyal Customer,43,Business travel,Business,795,3,1,1,1,3,3,4,3,3,3,3,4,3,4,27,13.0,neutral or dissatisfied
105265,Female,Loyal Customer,11,Personal Travel,Eco,2106,3,3,3,1,5,3,5,5,4,3,3,3,3,5,0,0.0,neutral or dissatisfied
8336,Male,Loyal Customer,43,Business travel,Business,1815,3,3,3,3,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
127882,Male,Loyal Customer,48,Personal Travel,Eco,1276,4,4,4,2,5,4,5,5,5,3,5,5,5,5,2,0.0,neutral or dissatisfied
106903,Male,Loyal Customer,50,Personal Travel,Eco,704,3,4,3,1,2,3,2,2,1,5,4,1,1,2,2,0.0,neutral or dissatisfied
63272,Female,Loyal Customer,45,Business travel,Business,3709,5,5,5,5,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
27469,Female,Loyal Customer,50,Business travel,Eco,671,2,1,1,1,1,2,2,2,2,2,2,4,2,1,0,0.0,neutral or dissatisfied
37278,Male,disloyal Customer,25,Business travel,Business,1074,4,3,4,5,4,4,4,4,4,1,3,4,1,4,0,0.0,satisfied
103939,Male,disloyal Customer,24,Business travel,Eco,770,3,3,3,3,4,3,4,4,1,2,4,2,4,4,32,35.0,neutral or dissatisfied
125917,Male,Loyal Customer,11,Personal Travel,Eco,920,3,1,3,2,1,3,1,1,2,2,2,3,2,1,95,88.0,neutral or dissatisfied
45151,Female,Loyal Customer,32,Business travel,Eco,174,5,4,5,4,5,5,5,5,1,1,2,2,2,5,0,0.0,satisfied
48571,Male,Loyal Customer,9,Personal Travel,Eco,853,1,3,1,3,3,1,3,3,2,1,1,1,4,3,39,36.0,neutral or dissatisfied
55034,Male,Loyal Customer,30,Business travel,Business,1635,3,5,5,5,3,3,3,3,1,1,2,2,4,3,0,30.0,neutral or dissatisfied
123286,Male,Loyal Customer,40,Personal Travel,Eco,650,5,4,5,3,3,5,3,3,5,1,3,3,2,3,0,0.0,satisfied
45820,Female,Loyal Customer,62,Personal Travel,Eco,216,3,4,3,3,3,4,4,5,5,3,5,2,5,1,0,0.0,neutral or dissatisfied
75634,Male,Loyal Customer,48,Personal Travel,Eco Plus,337,3,4,3,3,4,3,4,4,5,3,4,4,5,4,0,0.0,neutral or dissatisfied
5394,Female,Loyal Customer,27,Personal Travel,Eco,812,3,1,3,3,3,3,2,3,3,1,4,1,3,3,16,20.0,neutral or dissatisfied
55260,Female,Loyal Customer,58,Business travel,Business,1571,2,2,2,2,4,4,5,5,5,4,5,4,5,5,16,0.0,satisfied
66454,Male,Loyal Customer,47,Personal Travel,Eco,1217,3,4,3,2,4,3,4,4,4,5,4,3,4,4,17,3.0,neutral or dissatisfied
69515,Female,Loyal Customer,40,Business travel,Business,2475,5,5,5,5,5,5,5,3,3,3,5,5,4,5,4,0.0,satisfied
75683,Male,Loyal Customer,22,Personal Travel,Business,868,1,1,1,3,4,1,4,4,4,1,3,4,4,4,7,18.0,neutral or dissatisfied
91702,Female,disloyal Customer,29,Business travel,Business,626,1,1,1,1,3,1,3,3,4,2,4,4,4,3,5,9.0,neutral or dissatisfied
72511,Female,Loyal Customer,54,Business travel,Eco,1121,3,3,3,3,2,4,4,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
51410,Male,Loyal Customer,45,Personal Travel,Eco Plus,86,1,5,1,1,1,1,1,1,3,5,4,3,4,1,0,0.0,neutral or dissatisfied
33234,Female,disloyal Customer,27,Business travel,Eco Plus,101,3,3,3,3,1,3,1,1,2,1,2,2,4,1,0,0.0,neutral or dissatisfied
66310,Female,Loyal Customer,51,Business travel,Business,852,1,2,1,1,4,5,5,4,4,5,4,4,4,3,0,0.0,satisfied
18582,Male,Loyal Customer,50,Business travel,Eco,190,4,5,5,5,4,4,4,4,1,1,4,2,3,4,0,0.0,neutral or dissatisfied
46352,Female,Loyal Customer,17,Personal Travel,Eco,977,3,3,3,3,2,3,2,2,3,3,2,5,2,2,20,17.0,neutral or dissatisfied
79425,Male,Loyal Customer,43,Personal Travel,Eco,502,1,4,1,3,4,1,4,4,4,2,5,4,4,4,0,0.0,neutral or dissatisfied
87697,Male,Loyal Customer,35,Personal Travel,Eco,606,2,5,2,2,3,2,3,3,3,2,4,4,4,3,39,48.0,neutral or dissatisfied
50049,Female,Loyal Customer,35,Business travel,Eco,337,3,1,1,1,3,3,3,3,3,1,3,4,4,3,34,33.0,neutral or dissatisfied
9491,Male,Loyal Customer,42,Business travel,Eco,239,2,5,5,5,2,2,2,2,3,5,3,1,4,2,0,0.0,neutral or dissatisfied
66943,Male,Loyal Customer,41,Business travel,Business,1119,1,1,4,1,4,4,5,5,5,5,5,4,5,3,0,0.0,satisfied
82689,Female,disloyal Customer,38,Business travel,Eco,632,1,3,2,2,1,2,1,1,2,2,3,4,2,1,5,16.0,neutral or dissatisfied
117735,Female,Loyal Customer,34,Business travel,Business,3349,1,2,2,2,3,3,3,1,1,1,1,4,1,4,128,115.0,neutral or dissatisfied
102662,Male,Loyal Customer,37,Business travel,Business,2646,1,1,1,1,5,4,5,5,5,5,5,3,5,3,27,24.0,satisfied
83558,Female,Loyal Customer,28,Personal Travel,Eco,1865,2,3,2,4,5,2,5,5,4,3,4,1,3,5,51,43.0,neutral or dissatisfied
54317,Male,Loyal Customer,48,Business travel,Business,1597,1,1,1,1,2,5,4,5,5,4,5,4,5,5,0,0.0,satisfied
106705,Female,Loyal Customer,16,Personal Travel,Eco,516,1,1,1,3,1,1,3,1,3,3,3,2,4,1,0,0.0,neutral or dissatisfied
41341,Male,Loyal Customer,16,Personal Travel,Eco,689,1,2,1,2,4,1,4,4,2,2,3,3,2,4,1,0.0,neutral or dissatisfied
65710,Male,Loyal Customer,56,Business travel,Business,2805,4,4,4,4,5,5,5,5,5,5,5,3,5,5,84,75.0,satisfied
74694,Male,Loyal Customer,61,Personal Travel,Eco,1235,2,5,2,4,3,2,3,3,3,2,4,5,4,3,0,10.0,neutral or dissatisfied
82867,Male,disloyal Customer,25,Business travel,Business,594,2,0,2,4,5,2,5,5,4,4,4,3,4,5,19,60.0,neutral or dissatisfied
50783,Female,Loyal Customer,70,Personal Travel,Eco,209,2,2,2,3,5,3,4,2,2,2,2,3,2,1,0,4.0,neutral or dissatisfied
119217,Male,Loyal Customer,21,Personal Travel,Eco,331,3,2,2,2,5,2,5,5,2,2,2,3,3,5,12,11.0,neutral or dissatisfied
38621,Female,Loyal Customer,51,Business travel,Business,2611,2,2,2,2,2,5,5,4,4,4,4,5,4,5,41,20.0,satisfied
35067,Male,Loyal Customer,39,Business travel,Business,2502,3,4,4,4,5,4,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
36685,Female,Loyal Customer,9,Personal Travel,Eco,1185,4,1,4,4,5,4,5,5,1,3,3,4,3,5,0,0.0,neutral or dissatisfied
7545,Male,Loyal Customer,40,Business travel,Business,2694,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
123616,Female,Loyal Customer,49,Business travel,Eco Plus,1773,3,4,4,4,5,3,4,2,2,3,2,3,2,2,0,6.0,neutral or dissatisfied
32976,Male,Loyal Customer,54,Personal Travel,Eco,101,2,4,2,3,3,2,3,3,5,5,5,3,4,3,0,0.0,neutral or dissatisfied
33841,Male,Loyal Customer,30,Business travel,Eco,1562,0,0,0,3,4,0,4,4,5,3,5,5,3,4,29,1.0,satisfied
22331,Female,Loyal Customer,39,Business travel,Business,2329,5,5,5,5,4,5,1,4,4,4,5,2,4,2,0,0.0,satisfied
127202,Female,Loyal Customer,49,Business travel,Eco Plus,370,2,3,2,3,4,5,3,2,2,2,2,5,2,1,0,0.0,satisfied
8321,Female,Loyal Customer,70,Personal Travel,Eco Plus,294,2,4,2,1,5,5,4,2,2,2,2,3,2,5,0,0.0,neutral or dissatisfied
5423,Female,Loyal Customer,35,Personal Travel,Eco Plus,589,2,4,2,2,2,2,2,2,5,2,4,3,4,2,0,0.0,neutral or dissatisfied
104937,Female,Loyal Customer,56,Business travel,Business,3303,5,5,5,5,2,4,4,5,5,5,5,3,5,3,17,5.0,satisfied
49789,Female,disloyal Customer,62,Business travel,Eco,86,4,0,5,5,3,5,1,3,1,2,1,1,3,3,67,81.0,satisfied
27394,Female,Loyal Customer,25,Business travel,Business,1563,4,4,4,4,4,5,4,4,5,3,4,4,3,4,0,0.0,satisfied
129217,Male,Loyal Customer,53,Personal Travel,Business,1504,2,4,2,2,4,4,4,3,3,2,3,4,3,4,0,0.0,neutral or dissatisfied
124162,Female,Loyal Customer,27,Business travel,Eco,2133,4,4,4,4,4,4,4,4,2,1,4,4,4,4,0,0.0,neutral or dissatisfied
85588,Female,disloyal Customer,22,Business travel,Eco,259,1,1,1,2,4,1,4,4,2,4,2,2,3,4,34,27.0,neutral or dissatisfied
57903,Female,Loyal Customer,66,Business travel,Business,305,3,5,5,5,1,3,3,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
17210,Female,Loyal Customer,66,Personal Travel,Eco Plus,487,3,2,3,3,3,4,4,4,4,3,4,3,4,4,0,2.0,neutral or dissatisfied
88058,Female,Loyal Customer,57,Business travel,Business,2099,5,5,5,5,2,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
58086,Female,Loyal Customer,25,Business travel,Business,3104,2,2,2,2,2,2,2,2,1,2,3,3,3,2,105,100.0,neutral or dissatisfied
17220,Male,Loyal Customer,18,Personal Travel,Business,872,5,5,4,1,4,4,4,4,3,3,4,2,1,4,0,0.0,satisfied
86697,Male,Loyal Customer,52,Business travel,Business,1747,1,1,1,1,5,4,4,5,5,5,5,3,5,3,0,4.0,satisfied
29977,Female,disloyal Customer,44,Business travel,Eco,95,1,1,1,3,5,1,5,5,4,5,4,4,3,5,0,0.0,neutral or dissatisfied
66569,Male,Loyal Customer,45,Business travel,Business,624,5,5,5,5,5,5,5,3,3,3,3,3,3,5,0,0.0,satisfied
83438,Male,Loyal Customer,71,Business travel,Eco Plus,632,1,5,5,5,1,1,1,1,3,1,3,1,3,1,73,89.0,neutral or dissatisfied
55613,Male,Loyal Customer,68,Personal Travel,Eco,404,4,5,4,5,5,4,5,5,3,5,5,4,4,5,0,0.0,neutral or dissatisfied
18893,Male,disloyal Customer,38,Business travel,Eco,151,1,2,1,3,2,1,2,2,3,5,4,2,3,2,0,0.0,neutral or dissatisfied
47966,Male,Loyal Customer,16,Personal Travel,Eco,451,1,5,1,1,5,1,4,5,3,2,5,2,1,5,0,0.0,neutral or dissatisfied
93052,Female,Loyal Customer,57,Business travel,Business,2195,0,0,0,5,2,5,4,4,4,2,2,3,4,4,0,0.0,satisfied
56926,Female,disloyal Customer,18,Business travel,Business,733,0,0,0,3,0,4,4,3,2,5,5,4,3,4,4,0.0,satisfied
69257,Female,Loyal Customer,59,Business travel,Business,733,5,5,5,5,3,4,5,5,5,5,5,3,5,4,48,49.0,satisfied
34449,Male,Loyal Customer,76,Business travel,Business,228,1,1,1,1,2,4,3,1,1,1,1,1,1,4,0,13.0,neutral or dissatisfied
97510,Male,Loyal Customer,22,Business travel,Business,1750,5,5,3,5,5,5,5,5,4,3,4,5,4,5,0,0.0,satisfied
28818,Female,Loyal Customer,46,Business travel,Business,2447,4,4,2,4,2,1,3,5,5,5,5,1,5,2,0,0.0,satisfied
89805,Female,disloyal Customer,17,Business travel,Eco,1089,3,4,4,1,3,4,3,3,3,3,4,3,5,3,0,0.0,neutral or dissatisfied
37754,Male,Loyal Customer,46,Business travel,Eco Plus,1069,4,4,2,4,3,4,3,3,2,4,3,2,5,3,117,125.0,satisfied
3024,Female,Loyal Customer,18,Personal Travel,Eco,922,1,5,1,1,2,1,5,2,4,4,4,3,5,2,0,6.0,neutral or dissatisfied
121173,Female,Loyal Customer,28,Personal Travel,Eco,2370,4,5,4,3,3,4,3,3,5,4,4,5,4,3,3,0.0,satisfied
12171,Female,Loyal Customer,37,Business travel,Business,1075,5,5,5,5,1,1,1,4,4,4,4,2,4,4,3,0.0,satisfied
114682,Female,Loyal Customer,43,Business travel,Business,3527,5,5,5,5,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
66576,Female,disloyal Customer,25,Business travel,Business,624,2,5,2,4,5,2,5,5,5,5,4,5,5,5,0,0.0,neutral or dissatisfied
44773,Male,Loyal Customer,31,Business travel,Business,1820,2,2,2,2,2,2,2,2,3,3,3,1,3,2,0,1.0,neutral or dissatisfied
74985,Female,Loyal Customer,62,Personal Travel,Eco,2475,3,4,3,2,2,3,4,5,5,3,5,5,5,4,0,0.0,neutral or dissatisfied
48993,Male,Loyal Customer,55,Business travel,Eco,199,5,3,3,3,5,5,5,5,1,4,3,4,5,5,40,40.0,satisfied
33170,Female,Loyal Customer,35,Personal Travel,Eco,102,2,5,0,4,2,0,2,2,4,3,5,5,4,2,0,0.0,neutral or dissatisfied
93202,Female,Loyal Customer,39,Business travel,Business,3026,1,1,1,1,3,5,5,5,5,5,5,4,5,4,7,0.0,satisfied
94094,Female,Loyal Customer,65,Personal Travel,Business,562,3,4,2,5,5,4,4,5,5,2,5,5,5,4,72,66.0,neutral or dissatisfied
66938,Male,Loyal Customer,21,Business travel,Business,3874,2,2,5,2,4,4,4,4,4,4,4,3,4,4,24,20.0,satisfied
70061,Female,disloyal Customer,36,Business travel,Business,550,2,2,2,1,1,2,1,1,4,4,4,4,4,1,0,2.0,neutral or dissatisfied
45500,Female,Loyal Customer,20,Personal Travel,Eco,522,4,5,4,3,1,4,1,1,4,4,5,4,5,1,0,0.0,neutral or dissatisfied
120551,Male,Loyal Customer,28,Business travel,Business,2176,3,4,4,4,3,3,3,3,3,5,2,3,4,3,0,15.0,neutral or dissatisfied
111227,Female,Loyal Customer,11,Personal Travel,Eco,1703,2,2,2,4,2,2,2,2,1,2,3,2,4,2,0,0.0,neutral or dissatisfied
22277,Male,disloyal Customer,24,Business travel,Eco,83,3,0,3,4,5,3,2,5,5,4,3,5,3,5,0,0.0,neutral or dissatisfied
118110,Female,Loyal Customer,50,Personal Travel,Eco,1999,1,5,1,2,3,5,5,5,5,1,5,4,5,5,26,19.0,neutral or dissatisfied
127726,Female,Loyal Customer,47,Business travel,Business,255,2,2,2,2,5,4,5,4,4,4,4,4,4,4,6,12.0,satisfied
83378,Female,Loyal Customer,60,Personal Travel,Eco,1124,3,4,3,2,5,1,5,4,4,3,4,2,4,2,0,0.0,neutral or dissatisfied
116396,Male,Loyal Customer,34,Personal Travel,Eco,390,4,5,4,2,4,4,1,4,3,3,5,5,4,4,0,0.0,neutral or dissatisfied
27570,Female,Loyal Customer,45,Personal Travel,Eco,679,4,1,4,4,3,3,4,3,3,4,5,3,3,3,0,0.0,neutral or dissatisfied
17553,Female,Loyal Customer,13,Personal Travel,Eco,1045,3,5,3,3,2,3,5,2,3,4,5,3,5,2,84,75.0,neutral or dissatisfied
52933,Female,Loyal Customer,57,Personal Travel,Eco,679,4,5,4,4,5,5,4,4,4,4,4,5,4,5,1,24.0,neutral or dissatisfied
69236,Female,Loyal Customer,51,Business travel,Business,2013,3,2,2,2,2,3,3,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
5589,Female,Loyal Customer,60,Business travel,Business,3215,5,1,5,5,2,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
116397,Male,Loyal Customer,22,Personal Travel,Eco,296,2,5,4,2,2,4,3,2,1,1,3,2,4,2,0,0.0,neutral or dissatisfied
86060,Female,Loyal Customer,50,Business travel,Business,1913,3,3,2,3,2,5,4,4,4,4,4,3,4,5,0,14.0,satisfied
44742,Female,Loyal Customer,28,Personal Travel,Eco Plus,67,2,3,2,3,4,2,4,4,1,5,4,3,4,4,0,0.0,neutral or dissatisfied
10421,Male,Loyal Customer,59,Business travel,Business,2323,3,3,3,3,3,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
71475,Female,Loyal Customer,33,Business travel,Business,2867,3,4,4,4,3,3,4,3,3,3,3,1,3,2,0,0.0,neutral or dissatisfied
123112,Female,disloyal Customer,26,Business travel,Business,631,3,0,3,3,2,3,2,2,5,3,4,5,4,2,0,0.0,neutral or dissatisfied
117112,Male,Loyal Customer,46,Business travel,Eco,247,2,1,1,1,2,2,2,2,1,3,4,3,3,2,48,30.0,neutral or dissatisfied
83221,Female,Loyal Customer,57,Business travel,Business,2079,3,3,3,3,4,4,5,5,5,4,5,4,5,4,0,0.0,satisfied
110727,Male,Loyal Customer,27,Business travel,Business,2648,2,1,2,2,4,4,4,4,4,2,5,3,5,4,15,18.0,satisfied
105060,Male,Loyal Customer,33,Personal Travel,Eco Plus,361,1,5,1,4,3,1,5,3,4,3,4,4,4,3,0,0.0,neutral or dissatisfied
77494,Male,disloyal Customer,37,Business travel,Eco,687,4,4,4,3,5,4,5,5,4,2,5,4,1,5,0,0.0,neutral or dissatisfied
122293,Male,Loyal Customer,39,Personal Travel,Eco,546,3,4,3,4,1,3,1,1,3,2,2,5,3,1,5,2.0,neutral or dissatisfied
5198,Female,Loyal Customer,51,Business travel,Business,3061,4,4,4,4,5,5,4,5,5,5,5,5,5,4,40,46.0,satisfied
119912,Female,disloyal Customer,60,Business travel,Business,1009,3,3,3,2,2,3,2,2,3,4,4,5,4,2,0,20.0,neutral or dissatisfied
9745,Male,Loyal Customer,39,Business travel,Business,3706,1,1,1,1,5,3,4,4,4,4,4,2,4,4,1,0.0,satisfied
10403,Male,Loyal Customer,43,Business travel,Business,3146,0,0,0,1,2,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
60068,Female,disloyal Customer,24,Business travel,Eco,1050,3,3,3,4,2,3,2,2,3,1,4,2,3,2,21,46.0,neutral or dissatisfied
129629,Female,disloyal Customer,22,Business travel,Business,337,0,0,0,1,2,0,2,2,5,5,4,4,4,2,0,0.0,satisfied
15115,Female,disloyal Customer,31,Business travel,Eco,1042,3,4,4,5,4,4,4,4,1,5,2,1,4,4,0,0.0,neutral or dissatisfied
56655,Male,disloyal Customer,37,Business travel,Eco,623,2,2,3,4,3,3,3,3,2,5,4,1,4,3,30,13.0,neutral or dissatisfied
