Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Class_encoded,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Satisfaction_binary
25.0,542.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
11.0,964.0,3.0,3.0,2.0,3.0,5.0,2.0,5.0,5.0,4.0,1.0,3.0,3.0,3.0,5.0,14.0,0.0,0.0,1.0,0.0,1.0,0
63.0,967.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0
10.0,331.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,43.0,45.0,1.0,0.0,0.0,1.0,0
7.0,210.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,3.0,5.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,0
61.0,835.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,66.0,57.0,0.0,1.0,0.0,0.0,0
47.0,368.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
10.0,135.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0
24.0,762.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
16.0,971.0,0.0,5.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,127.0,118.0,0.0,0.0,0.0,1.0,1
39.0,280.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0
46.0,3145.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,21.0,18.0,2.0,1.0,0.0,0.0,1
35.0,2017.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,99.0,81.0,2.0,0.0,0.0,0.0,0
61.0,406.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,21.0,19.0,0.0,1.0,0.0,1.0,0
60.0,1035.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1
60.0,1499.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0
34.0,236.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
14.0,406.0,2.0,5.0,2.0,1.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0
55.0,139.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,28.0,21.0,0.0,1.0,0.0,1.0,0
64.0,2160.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
46.0,1990.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0
34.0,308.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,4.0,1.0,180.0,181.0,2.0,1.0,0.0,0.0,1
42.0,1072.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1
35.0,919.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,2.0,85.0,87.0,2.0,1.0,1.0,0.0,0
56.0,408.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
22.0,248.0,4.0,0.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,5.0,3.0,11.0,3.0,2.0,0.0,1.0,0.0,1
18.0,980.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38.0,919.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0
14.0,954.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,100.0,109.0,1.0,1.0,0.0,0.0,0
57.0,500.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0
36.0,376.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0
42.0,991.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,10.0,8.0,2.0,0.0,1.0,0.0,0
47.0,508.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,1
39.0,442.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
29.0,479.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12.0,196.0,4.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
62.0,1744.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47.0,1813.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
35.0,338.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0
53.0,328.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
63.0,663.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,76.0,57.0,0.0,0.0,0.0,1.0,0
49.0,2968.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,13.0,26.0,2.0,0.0,0.0,0.0,1
35.0,2454.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,290.0,5.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
37.0,314.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1
22.0,327.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
39.0,221.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1
43.0,356.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,19.0,2.0,0.0,1.0,0.0,0
56.0,3710.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,31.0,37.0,2.0,0.0,0.0,0.0,1
22.0,109.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,235.0,235.0,0.0,0.0,1.0,0.0,0
49.0,689.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,15.0,10.0,2.0,0.0,0.0,0.0,1
25.0,696.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0
32.0,430.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
35.0,337.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0
53.0,808.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0
25.0,370.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,126.0,119.0,2.0,1.0,1.0,0.0,0
44.0,1812.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1
31.0,1027.0,5.0,5.0,5.0,1.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,1
42.0,677.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,2620.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,64.0,71.0,2.0,0.0,0.0,0.0,1
41.0,130.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,1
37.0,2611.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,28.0,9.0,2.0,1.0,0.0,0.0,0
25.0,606.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,13.0,0.0,0.0,1.0,0.0,0.0,0
56.0,337.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12.0,448.0,3.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17.0,896.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0
29.0,197.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,2.0,47.0,55.0,2.0,1.0,1.0,0.0,1
33.0,361.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,956.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,1136.0,1.0,2.0,1.0,4.0,5.0,1.0,5.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,99.0,89.0,2.0,1.0,0.0,1.0,0
65.0,137.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0
40.0,129.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1
43.0,934.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0
23.0,548.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
20.0,325.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0
72.0,2223.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,34.0,35.0,2.0,0.0,0.0,0.0,0
31.0,853.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,43.0,39.0,2.0,1.0,0.0,0.0,1
48.0,259.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1
73.0,606.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,7.0,13.0,0.0,1.0,0.0,0.0,0
35.0,328.0,4.0,5.0,5.0,1.0,2.0,5.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0
21.0,861.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,0.0,13.0,2.0,0.0,0.0,0.0,0
22.0,3182.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,41.0,34.0,2.0,1.0,0.0,0.0,0
52.0,317.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,35.0,34.0,2.0,0.0,0.0,0.0,1
58.0,1080.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
44.0,1803.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
51.0,1222.0,4.0,0.0,5.0,3.0,4.0,4.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33.0,109.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,26.0,46.0,2.0,1.0,1.0,0.0,0
56.0,270.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0
64.0,667.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
44.0,737.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,48.0,42.0,0.0,0.0,0.0,0.0,1
37.0,545.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,0
30.0,2436.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,73.0,70.0,2.0,0.0,0.0,0.0,0
54.0,2154.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
59.0,1325.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1
29.0,1102.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1
55.0,1927.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,0.0,24.0,2.0,1.0,0.0,0.0,1
57.0,628.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0
70.0,867.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
67.0,102.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
45.0,323.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0
55.0,453.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0
47.0,813.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1
37.0,678.0,2.0,4.0,2.0,4.0,5.0,2.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0
35.0,942.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
47.0,641.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
43.0,328.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,29.0,35.0,0.0,0.0,1.0,0.0,0
17.0,1744.0,5.0,4.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,1
32.0,436.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0
34.0,1080.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,3.0,14.0,40.0,2.0,1.0,1.0,0.0,0
23.0,1747.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0
56.0,1452.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
69.0,631.0,4.0,3.0,4.0,5.0,3.0,4.0,1.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
36.0,258.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,61.0,58.0,0.0,1.0,1.0,0.0,0
56.0,325.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1
48.0,2127.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
47.0,1916.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1
27.0,451.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0
56.0,1590.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
53.0,462.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,93.0,69.0,2.0,1.0,0.0,0.0,0
29.0,304.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
20.0,874.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,2.0,4.0,5.0,3.0,11.0,0.0,0.0,1.0,0.0,0
38.0,493.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
64.0,1521.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,22.0,7.0,2.0,1.0,0.0,0.0,0
33.0,2166.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0
61.0,337.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0
55.0,997.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,17.0,10.0,2.0,1.0,0.0,0.0,1
69.0,2496.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,0
19.0,1892.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,19.0,2.0,0.0,0.0,0.0,1
22.0,239.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
34.0,2708.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0
70.0,239.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,46.0,48.0,0.0,1.0,0.0,1.0,0
8.0,1246.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
58.0,2580.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,27.0,39.0,2.0,1.0,0.0,0.0,1
43.0,1086.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,196.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,26.0,15.0,0.0,1.0,0.0,1.0,0
48.0,1940.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,21.0,14.0,2.0,1.0,0.0,0.0,1
19.0,495.0,1.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,33.0,0.0,1.0,0.0,1.0,0
22.0,529.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0
47.0,946.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,28.0,16.0,0.0,0.0,0.0,0.0,0
31.0,956.0,1.0,5.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,136.0,134.0,1.0,1.0,0.0,1.0,0
33.0,164.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,3.0,1.0,4.0,26.0,0.0,1.0,1.0,0.0,0
48.0,2136.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
29.0,1090.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,1
51.0,1045.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1
10.0,3189.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0
29.0,2566.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1
38.0,585.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,3.0,5.0,28.0,16.0,0.0,1.0,0.0,0.0,1
44.0,125.0,4.0,5.0,0.0,3.0,4.0,0.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0
63.0,162.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0
23.0,3873.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0
23.0,3824.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,14.0,7.0,2.0,0.0,0.0,0.0,0
57.0,1404.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
